Word	Annotation	Sense	Part of Speech	Level	Russian
vermeintlich	vermeintlich		adj	B2+	предположительно
zusammenarbeiten, arbeitet zusammen, arbeitete zusammen, hat zusammengearbeitet	zusammenarbeiten, arbeitet zusammen, arbeitete zusammen, hat zusammengearbeitet		verb	B2+	работать вместе
Parameter	der Parameter, -		der	B2+	параметры
steil	steil		adj	B1	крутой
Europäer	der Europäer, -		der	B2+	европейцы
heimisch	heimisch		adj	B2+	родной
interkulturell	interkulturell		adj	B1	межкультурный
Stille	die Stille		die	B2+	тишина
Bildschirm	der Bildschirm, -e		der	B1	экран
erwischen, erwischt, erwischte, hat erwischt	erwischen, erwischt, erwischte, hat erwischt		verb	B2+	поймал
Proton	das Proton, -en		das	B2+	протон
Schweizer	Schweizer		der	B2+	швейцарский
unheimlich	unheimlich		adj	B1	страшно
magnetisch	magnetisch		adj	B2+	магнитный
versehen, versieht, versah, hat versehen	versehen, versieht, versah, hat versehen		verb	B2+	обеспечил
Beteiligung	die Beteiligung, -en		die	B2+	участие
Frühjahr	das Frühjahr, -e		das	B2+	весна
Hut	der Hut, -̈e		der, die	B1	шляпа
Medium	das Medium, -en		das	B2+	средний
Verpflichtung	die Verpflichtung, -en		die	B2+	обязательство
Abteilung	die Abteilung, -en		die	B1	отдел
alternativ	alternativ		adj	B1	альтернативно
Mittag	der Mittag, -e		der	B2+	полдень
befassen, befasst, befasste, hat befasst	befassen (sich), befasst, befasste, hat befasst		verb	B2+	иметь дело
Finale	das Finale, -		das	B2+	финал
gewähren, gewährt, gewährte, hat gewährt	gewähren, gewährt, gewährte, hat gewährt		verb	B2+	предоставить
aussagen, sagt aus, sagte aus, hat ausgesagt	aussagen, sagt aus, sagte aus, hat ausgesagt		verb	B2+	свидетельствовать
Tendenz	die Tendenz, -en		die	B2+	тенденция
Terrorist	der Terrorist, -en		der	B2+	террорист
jemals	jemals		adv	B1	когда-либо
Opa	der Opa, -s		der	A1	дедушка
arbeitslos	arbeitslos		adj	A1	безработный
Auswertung	die Auswertung, -en		die	B2+	оценка
Gras	das Gras, -̈er		das	B1	трава
logisch	logisch		adj	B2+	логичный
Nachfolger	der Nachfolger, -		der	B2+	преемник
verzweifeln, verzweifelt, verzweifelte, ist verzweifelt	verzweifeln, verzweifelt, verzweifelte, ist verzweifelt		verb	B2+	отчаяние
bewältigen, bewältigt, bewältigte, hat bewältigt	bewältigen, bewältigt, bewältigte, hat bewältigt		verb	B2+	справиться
Emotion	die Emotion, -en		die	B2+	эмоция
Armut	die Armut		die	B2+	бедность
Australien	Australien		das	B2+	Австралия
klagen, klagt, klagte, hat geklagt	klagen, klagt, klagte, hat geklagt		verb	B1	подавать в суд
schade	schade		adv	A2	слишком плохо
Scheibe	die Scheibe, -n		die	B1	диск
verbleiben, verbleibt, verblieb, ist verblieben	verbleiben, verbleibt, verblieb, ist verblieben		verb	B2+	оставаться
Widerspruch	der Widerspruch, -̈e		der	B2+	противоречие
dastehen, steht da, stand da, hat dagestanden	dastehen, steht da, stand da, hat dagestanden		verb	B2+	стоять там
nervös	nervös		adj	A2	нервный
regieren, regiert, regierte, hat regiert	regieren, regiert, regierte, hat regiert		verb	B2+	правил
Regisseur	der Regisseur, -e		der	B2+	директор
süß	süß		adj	A2	сладкий
Villa	die Villa, -en		die	B2+	особняк
weh	weh		adj	B2+	горе
entlassen, entlässt, entließ, hat entlassen	entlassen, entlässt, entließ, hat entlassen		verb	B1	уволил
Presse	die Presse, -n		die	B1	пресса
womit	womit		pron	B2+	с чем
abstimmen, stimmt ab, stimmte ab, hat abgestimmt	abstimmen, stimmt ab, stimmte ab, hat abgestimmt		verb	B1	голосовать
fair	fair		adj	B1	справедливый
hervorragend	hervorragend		adj	B2+	отлично
umfangreich	umfangreich		adj	B2+	обширный
EZB	EZB (Europäische Zentralbank)		die	B2+	ЕЦБ
Infrastruktur	die Infrastruktur, -en		die	B2+	инфраструктура
Konkurrent	der Konkurrent, -en		der	B2+	конкурент
Party	die Party, -s		die	A1	вечеринка
Wellenlänge	die Wellenlänge, -n		die	B2+	длина волны
Anhänger	der Anhänger, -		der	B2+	трейлер
betrieblich	betrieblich		adj	B2+	оперативный
Finanzierung	die Finanzierung, -en		die	B2+	финансирование
Inflation	die Inflation, -en		die	B2+	инфляция
murmeln, murmelt, murmelte, hat gemurmelt	murmeln, murmelt, murmelte, hat gemurmelt		verb	B2+	бормотать
Plattform	die Plattform, -en		die	B2+	платформа
dominieren, dominiert, dominierte, hat dominiert	dominieren, dominiert, dominierte, hat dominiert		verb	B2+	доминировать
einräumen, räumt ein, räumte ein, hat eingeräumt	einräumen, räumt ein, räumte ein, hat eingeräumt		verb	B2+	признаться
herausstellen, stellt heraus, stellte heraus, hat herausgestellt	herausstellen (sich), stellt heraus, stellte heraus, hat herausgestellt		verb	B2+	оказывается
Kleidung	die Kleidung, -en		die	A1	одежда
vereinen, vereint, vereinte, hat vereint	vereinen, vereint, vereinte, hat vereint		verb	B2+	объединиться
Bundesrat	der Bundesrat, -̈e		der	B2+	федеральный совет
abbrechen, bricht ab, brach ab, hat abgebrochen	abbrechen, bricht ab, brach ab, hat abgebrochen		verb	B2+	прерывание
Aufklärung	die Aufklärung, -en		die	B2+	просвещение
auskommen, kommt aus, kam aus, ist ausgekommen	auskommen, kommt aus, kam aus, ist ausgekommen		verb	B2+	ладить
denkbar	denkbar		adj	B2+	мыслимый
Fernseher	der Fernseher, -		der	A2	ТВ
Italiener	der Italiener, -		der	B2+	итальянцы
mangeln, mangelt, mangelte, hat gemangelt	mangeln, mangelt, mangelte, hat gemangelt		verb	B2+	нехватка
Schönheit	die Schönheit, -en		die	B2+	красота
verarbeiten, verarbeitet, verarbeitete, hat verarbeitet	verarbeiten, verarbeitet, verarbeitete, hat verarbeitet		verb	B2+	обработал
verkünden, verkündet, verkündete, hat verkündet	verkünden, verkündet, verkündete, hat verkündet		verb	B2+	объявить
Dänemark	Dänemark		das	B2+	Дания
dazwischen	dazwischen		pron	B2+	между
einsteigen, steigt ein, stieg ein, ist eingestiegen	einsteigen, steigt ein, stieg ein, ist eingestiegen		verb	A1	войти
Tibet	Tibet		das	B2+	тибет
Webseite	die Webseite, -n		die	A2	Веб-сайт
widersprechen, widerspricht, widersprach, hat widersprochen	widersprechen, widerspricht, widersprach, hat widersprochen		verb	B1	противоречить
Besitzer	der Besitzer, -		der	B2+	владелец
japanisch	japanisch		adj, das	B2+	японский
ärgern, ärgert, ärgerte, hat geärgert	ärgern, ärgert, ärgerte, hat geärgert		verb	A2	раздражать
Persönlichkeit	die Persönlichkeit, -en		die	B2+	личность
Truppe	die Truppe, -n		die	B2+	отряд
ausdrücklich	ausdrücklich		adj	B2+	явно
Einschätzung	die Einschätzung, -en		die	B2+	оценка
funktionell	funktionell		adj	B2+	функциональный
Gewebe	das Gewebe, -		das	B2+	ткань
Resultat	das Resultat, -e		das	B2+	результат
Verwandte	die Verwandte		der, die	A1	родственники
Anordnung	die Anordnung, -en		die	B2+	расположение
aufwachen, wacht auf, wachte auf, ist aufgewacht	aufwachen, wacht auf, wachte auf, ist aufgewacht		verb	B1	просыпайся
Kasse	die Kasse, -n		die	A1	оформить заказ
Schulden	Schulden		die (pl)	B1	долг
Hinblick	der Hinblick		der	B2+	просмотр
Last	die Last, -en		die	B2+	нагрузка
Zuhause	das Zuhause		das, adv	B1	главная
einheitlich	einheitlich		adj	B1	униформа
fünfzehn	fünfzehn		num	B2+	пятнадцать
überschreiten, überschreitet, überschritt, hat überschritten	überschreiten, überschreitet, überschritt, hat überschritten		verb	B2+	превышает
Version	die Version, -en		die	B2+	версия
Zunge	die Zunge, -n		die	B2+	язык
dänisch	dänisch		adj, das	B2+	датский
Einladung	die Einladung, -en		die	A1	приглашение
Vielzahl	die Vielzahl		die	B2+	разнообразие
Arbeitgeber	der Arbeitgeber, -		der	B2+	работодатель
Höhle	die Höhle, -n		die	B2+	пещера
Lücke	die Lücke, -n		die	B2+	разрыв
mehrmals	mehrmals		adv	B2+	несколько раз
subjektiv	subjektiv		adj	B2+	субъективный
unangenehm	unangenehm		adj	B2+	неприятный
Wirtschaftsforum	das Wirtschaftsforum, -s		das	B2+	экономический форум
Angelegenheit	die Angelegenheit, -en		die	B2+	вопрос
charakteristisch	charakteristisch		adj	B2+	характеристика
Einnahme	die Einnahme, -n		die	B1	прием
Islam	der Islam, -e		der	B2+	ислам
basieren, basiert, basierte, hat basiert	basieren, basiert, basierte, hat basiert		verb	B2+	основанный
einkaufen, kauft ein, kaufte ein, hat eingekauft	einkaufen, kauft ein, kaufte ein, hat eingekauft		verb	A1	шоппинг
eintragen, trägt ein, trug ein, hat eingetragen	eintragen, trägt ein, trug ein, hat eingetragen		verb	A2	войти
Vortrag	der Vortrag, -̈e		der	B1	лекция
Zelt	das Zelt, -e		das	A2	палатка
zusammensetzen, setzt zusammen, setzte zusammen, hat zusammengesetzt	zusammensetzen, setzt zusammen, setzte zusammen, hat zusammengesetzt		verb	B2+	собрал
bedanken, bedankt, bedankte, hat bedankt	bedanken (sich), bedankt, bedankte, hat bedankt		verb	A2	спасибо
Brille	die Brille, -n		die	A2	очки
Sammlung	die Sammlung, -en		die	B2+	коллекция
verschließen, verschließt, verschloss, hat verschlossen	verschließen, verschließt, verschloss, hat verschlossen		verb	B2+	близко
Entwurf	der Entwurf, -̈e		der	B2+	черновик
seither	seither		adv	B2+	с тех пор
ansagen, sagt an, sagte an, hat angesagt	ansagen, sagt an, sagte an, hat angesagt		verb	B2+	объявить
hemmen, hemmt, hemmte, hat gehemmt	hemmen, hemmt, hemmte, hat gehemmt		verb	B2+	тормозить
Intelligenz	die Intelligenz, -en		die	B1	интеллект
senkrecht	senkrecht		adj	B1	вертикальный
dringen, dringt, drang, ist gedrungen	dringen, dringt, drang, ist gedrungen		verb	B2+	проникнуть
Migrant	der Migrant, -en		der	B1	мигрант
probieren, probiert, probierte, hat probiert	probieren, probiert, probierte, hat probiert		verb	A2	попробовал
Turnier	das Turnier, -e		das	B2+	турнир
verschaffen, verschafft, verschaffte, hat verschafft	verschaffen, verschafft, verschaffte, hat verschafft		verb	B2+	закупить
Volkswirtschaft	die Volkswirtschaft, -en		die	B2+	экономика
bearbeiten, bearbeitet, bearbeitete, hat bearbeitet	bearbeiten, bearbeitet, bearbeitete, hat bearbeitet		verb	B2+	редактировать
flexibel	flexibel		adj	B1	гибкий
hierfür	hierfür		pron	B2+	для этого
mobil	mobil		adj	B1	мобильный
Übersetzer	der Übersetzer, -		der	B1	переводчик
wodurch	wodurch		pron	B2+	посредством чего
zusagen, sagt zu, sagte zu, hat zugesagt	zusagen, sagt zu, sagte zu, hat zugesagt		verb	B1	согласен
Buchstabe	der Buchstabe, -n		der	A1	письмо
verdanken, verdankt, verdankte, hat verdankt	verdanken, verdankt, verdankte, hat verdankt		verb	B2+	должен
vierzig	vierzig		num	B2+	сорок
Vordergrund	der Vordergrund, -̈e		der	B2+	передний план
Reiz	der Reiz, -e		der	B2+	стимул
verständlich	verständlich		adj	B1	понятный
Wahlkampf	der Wahlkampf, -̈e		der	B2+	избирательная кампания
flüssig	flüssig		adj	B2+	жидкость
Sturm	der Sturm, -̈e		der	B1	шторм
Akteur	der Akteur, -e		der	B2+	актер
entnehmen, entnimmt, entnahm, hat entnommen	entnehmen, entnimmt, entnahm, hat entnommen		verb	B2+	удалить
räumen, räumt, räumte, hat geräumt	räumen, räumt, räumte, hat geräumt		verb	B2+	ясно
konsequent	konsequent		adj	B2+	последовательно
bekämpfen, bekämpft, bekämpfte, hat bekämpft	bekämpfen, bekämpft, bekämpfte, hat bekämpft		verb	B2+	драться
Gehalt	der Gehalt, -e		das, der	A2	зарплата
indes	indes		adv	B2+	однако
Motto	das Motto, -s		das	B2+	девиз
Philosophie	die Philosophie, -n		die	B2+	философия
Sender	der Sender, -		der	B1	передатчик
Talent	das Talent, -e		das	B1	талант
extra	extra		adv	B1	дополнительный
Fleck	der Fleck, -e		der	B1	пятно
fressen, frisst, fraß, hat gefressen	fressen, frisst, fraß, hat gefressen		verb	B1	есть
Klage	die Klage, -n		die	B2+	иск
anfangs	anfangs		adv	B1	изначально
Beratung	die Beratung, -en		die	B1	Совет
Gestaltung	die Gestaltung, -en		die	B2+	дизайн
katholisch	katholisch		adj	B2+	католик
merkwürdig	merkwürdig		adj	B1	странный
bedecken, bedeckt, bedeckte, hat bedeckt	bedecken, bedeckt, bedeckte, hat bedeckt		verb	B2+	покрыл
Kuh	die Kuh, -̈e		die	B2+	корова
verknüpfen, verknüpft, verknüpfte, hat verknüpft	verknüpfen, verknüpft, verknüpfte, hat verknüpft		verb	B2+	ссылка
Vorgehen	das Vorgehen		das	B2+	процедура
drüben	drüben		adv	A2	там
erschießen, erschießt, erschoss, hat erschossen	erschießen, erschießt, erschoss, hat erschossen		verb	B2+	стрелять
Nutzer	der Nutzer, -		der	B2+	пользователь
Stabilität	die Stabilität		die	B2+	стабильность
verringern, verringert, verringerte, hat verringert	verringern, verringert, verringerte, hat verringert		verb	B2+	уменьшить
juristisch	juristisch		adj	B2+	юридический
peinlich	peinlich		adj	B1	смущающий
Anstrengung	die Anstrengung, -en		die	B2+	усилие
Nationalsozialist	der Nationalsozialist, -en (Nazi)		der	B2+	национал-социалистический
rechtfertigen, rechtfertigt, rechtfertigte, hat gerechtfertigt	rechtfertigen, rechtfertigt, rechtfertigte, hat gerechtfertigt		verb	B2+	оправдать
Zitat	das Zitat, -e		das	B2+	цитата
Anpassung	die Anpassung, -en		die	B2+	адаптация
kaputt	kaputt		adj	A1	сломанный
Menschheit	die Menschheit		die	B2+	человечество
Note	die Note, -n		die	A2	класс
seufzen, seufzt, seufzte, hat geseufzt	seufzen, seufzt, seufzte, hat geseufzt		verb	B2+	вздох
Achtung	die Achtung		die	A1	внимание
ausgleichen, gleicht aus, glich aus, hat ausgeglichen	ausgleichen, gleicht aus, glich aus, hat ausgeglichen		verb	B2+	уравнять
Pilot	der Pilot, -en		der	B2+	пилот
Vereinbarung	die Vereinbarung, -en		die	B2+	соглашение
aufbrechen, bricht auf, brach auf, hat aufgebrochen	aufbrechen, bricht auf, brach auf, hat aufgebrochen		verb	B2+	расстаться
Labor	das Labor, -e		das	B2+	лаборатория
voraussetzen, setzt voraus, setzte voraus, hat vorausgesetzt	voraussetzen, setzt voraus, setzte voraus, hat vorausgesetzt		verb	B2+	предполагать
divers	divers		adj	B2+	различные
Höhepunkt	der Höhepunkt, -e		der	B2+	кульминация
Wiese	die Wiese, -n		die	B1	луг
Anerkennung	die Anerkennung, -en		die	B2+	признание
ausgeprägt	ausgeprägt		adj	B2+	выраженный
Autobahn	die Autobahn, -en		die	A1	шоссе
Formulierung	die Formulierung, -en		die	B2+	формулировка
Berücksichtigung	die Berücksichtigung, -en		die	B2+	рассмотрение
dementsprechend	dementsprechend		adj	B2+	соответственно
Schreck	der Schreck, -e		der	B1	Шок
Weihnachten	das Weihnachten, -		das, die (pl)	B2+	рождество
Anschluss	der Anschluss, -̈e		der	A1	подключение
