Word	Annotation	Sense	Part of Speech	Level	Russian
verkünden, verkündet, verkündete, hat verkündet	verkünden, verkündet, verkündete, hat verkündet		verb	B2+	объявить
Dänemark	Dänemark		das	B2+	Дания
dazwischen	dazwischen		pron	B2+	между
einsteigen, steigt ein, stieg ein, ist eingestiegen	einsteigen, steigt ein, stieg ein, ist eingestiegen		verb	A1	войти
Tibet	Tibet		das	B2+	Тибет
Webseite	die Webseite, -n		die	A2	Веб-сайт
widersprechen, widerspricht, widersprach, hat widersprochen	widersprechen, widerspricht, widersprach, hat widersprochen		verb	B1	противоречить
Besitzer	der Besitzer, -		der	B2+	Владелец
japanisch	japanisch		adj, das	B2+	японский
ärgern, ärgert, ärgerte, hat geärgert	ärgern, ärgert, ärgerte, hat geärgert		verb	A2	раздражать
Persönlichkeit	die Persönlichkeit, -en		die	B2+	личность
Truppe	die Truppe, -n		die	B2+	Отряд
ausdrücklich	ausdrücklich		adj	B2+	явно
Einschätzung	die Einschätzung, -en		die	B2+	Оценка
funktionell	funktionell		adj	B2+	функциональный
Gewebe	das Gewebe, -		das	B2+	Ткань
Resultat	das Resultat, -e		das	B2+	Результат
Verwandte	die Verwandte		der, die	A1	родственники
Anordnung	die Anordnung, -en		die	B2+	Расположение
aufwachen, wacht auf, wachte auf, ist aufgewacht	aufwachen, wacht auf, wachte auf, ist aufgewacht		verb	B1	просыпайся
Kasse	die Kasse, -n		die	A1	Оформить заказ
Schulden	Schulden		die (pl)	B1	Долг
Hinblick	der Hinblick		der	B2+	просмотр
Last	die Last, -en		die	B2+	нагрузка
Zuhause	das Zuhause		das, adv	B1	Главная
einheitlich	einheitlich		adj	B1	униформа
fünfzehn	fünfzehn		num	B2+	пятнадцать
überschreiten, überschreitet, überschritt, hat überschritten	überschreiten, überschreitet, überschritt, hat überschritten		verb	B2+	превышает
Version	die Version, -en		die	B2+	версия
Zunge	die Zunge, -n		die	B2+	язык
dänisch	dänisch		adj, das	B2+	датский
Einladung	die Einladung, -en		die	A1	Приглашение
Vielzahl	die Vielzahl		die	B2+	Разнообразие
Arbeitgeber	der Arbeitgeber, -		der	B2+	Работодатель
Höhle	die Höhle, -n		die	B2+	пещера
Lücke	die Lücke, -n		die	B2+	разрыв
mehrmals	mehrmals		adv	B2+	несколько раз
subjektiv	subjektiv		adj	B2+	субъективный
unangenehm	unangenehm		adj	B2+	неприятный
Wirtschaftsforum	das Wirtschaftsforum, -s		das	B2+	Экономический форум
Angelegenheit	die Angelegenheit, -en		die	B2+	вопрос
charakteristisch	charakteristisch		adj	B2+	характеристика
Einnahme	die Einnahme, -n		die	B1	прием
Islam	der Islam, -e		der	B2+	Ислам
basieren, basiert, basierte, hat basiert	basieren, basiert, basierte, hat basiert		verb	B2+	основанный
einkaufen, kauft ein, kaufte ein, hat eingekauft	einkaufen, kauft ein, kaufte ein, hat eingekauft		verb	A1	шоппинг
eintragen, trägt ein, trug ein, hat eingetragen	eintragen, trägt ein, trug ein, hat eingetragen		verb	A2	войти
Vortrag	der Vortrag, -̈e		der	B1	Лекция
Zelt	das Zelt, -e		das	A2	палатка
zusammensetzen, setzt zusammen, setzte zusammen, hat zusammengesetzt	zusammensetzen, setzt zusammen, setzte zusammen, hat zusammengesetzt		verb	B2+	собрал
bedanken, bedankt, bedankte, hat bedankt	bedanken (sich), bedankt, bedankte, hat bedankt		verb	A2	спасибо
Brille	die Brille, -n		die	A2	Очки
Sammlung	die Sammlung, -en		die	B2+	Коллекция
verschließen, verschließt, verschloss, hat verschlossen	verschließen, verschließt, verschloss, hat verschlossen		verb	B2+	близко
Entwurf	der Entwurf, -̈e		der	B2+	Черновик
seither	seither		adv	B2+	с тех пор
ansagen, sagt an, sagte an, hat angesagt	ansagen, sagt an, sagte an, hat angesagt		verb	B2+	объявить
hemmen, hemmt, hemmte, hat gehemmt	hemmen, hemmt, hemmte, hat gehemmt		verb	B2+	тормозить
Intelligenz	die Intelligenz, -en		die	B1	Интеллект
senkrecht	senkrecht		adj	B1	вертикальный
dringen, dringt, drang, ist gedrungen	dringen, dringt, drang, ist gedrungen		verb	B2+	проникнуть
Migrant	der Migrant, -en		der	B1	Мигрант
probieren, probiert, probierte, hat probiert	probieren, probiert, probierte, hat probiert		verb	A2	попробовал
Turnier	das Turnier, -e		das	B2+	турнир
verschaffen, verschafft, verschaffte, hat verschafft	verschaffen, verschafft, verschaffte, hat verschafft		verb	B2+	закупить
Volkswirtschaft	die Volkswirtschaft, -en		die	B2+	Экономика
bearbeiten, bearbeitet, bearbeitete, hat bearbeitet	bearbeiten, bearbeitet, bearbeitete, hat bearbeitet		verb	B2+	редактировать
flexibel	flexibel		adj	B1	гибкий
hierfür	hierfür		pron	B2+	для этого
mobil	mobil		adj	B1	мобильный
Übersetzer	der Übersetzer, -		der	B1	Переводчик
wodurch	wodurch		pron	B2+	посредством чего
zusagen, sagt zu, sagte zu, hat zugesagt	zusagen, sagt zu, sagte zu, hat zugesagt		verb	B1	согласен
Buchstabe	der Buchstabe, -n		der	A1	письмо
verdanken, verdankt, verdankte, hat verdankt	verdanken, verdankt, verdankte, hat verdankt		verb	B2+	должен
vierzig	vierzig		num	B2+	сорок
Vordergrund	der Vordergrund, -̈e		der	B2+	передний план
Reiz	der Reiz, -e		der	B2+	стимул
verständlich	verständlich		adj	B1	понятный
Wahlkampf	der Wahlkampf, -̈e		der	B2+	Избирательная кампания
flüssig	flüssig		adj	B2+	жидкость
Sturm	der Sturm, -̈e		der	B1	Шторм
Akteur	der Akteur, -e		der	B2+	актер
entnehmen, entnimmt, entnahm, hat entnommen	entnehmen, entnimmt, entnahm, hat entnommen		verb	B2+	удалить
räumen, räumt, räumte, hat geräumt	räumen, räumt, räumte, hat geräumt		verb	B2+	ясно
konsequent	konsequent		adj	B2+	последовательно
bekämpfen, bekämpft, bekämpfte, hat bekämpft	bekämpfen, bekämpft, bekämpfte, hat bekämpft		verb	B2+	драться
Gehalt	der Gehalt, -e		das, der	A2	Зарплата
indes	indes		adv	B2+	однако
Motto	das Motto, -s		das	B2+	девиз
Philosophie	die Philosophie, -n		die	B2+	Философия
Sender	der Sender, -		der	B1	передатчик
Talent	das Talent, -e		das	B1	Талант
extra	extra		adv	B1	дополнительный
Fleck	der Fleck, -e		der	B1	пятно
fressen, frisst, fraß, hat gefressen	fressen, frisst, fraß, hat gefressen		verb	B1	есть
Klage	die Klage, -n		die	B2+	Иск
anfangs	anfangs		adv	B1	изначально
Beratung	die Beratung, -en		die	B1	Совет
Gestaltung	die Gestaltung, -en		die	B2+	Дизайн
katholisch	katholisch		adj	B2+	католик
merkwürdig	merkwürdig		adj	B1	странный
bedecken, bedeckt, bedeckte, hat bedeckt	bedecken, bedeckt, bedeckte, hat bedeckt		verb	B2+	покрыл
Kuh	die Kuh, -̈e		die	B2+	Корова
verknüpfen, verknüpft, verknüpfte, hat verknüpft	verknüpfen, verknüpft, verknüpfte, hat verknüpft		verb	B2+	ссылка
Vorgehen	das Vorgehen		das	B2+	Процедура
drüben	drüben		adv	A2	там
erschießen, erschießt, erschoss, hat erschossen	erschießen, erschießt, erschoss, hat erschossen		verb	B2+	стрелять
Nutzer	der Nutzer, -		der	B2+	Пользователь
Stabilität	die Stabilität		die	B2+	Стабильность
verringern, verringert, verringerte, hat verringert	verringern, verringert, verringerte, hat verringert		verb	B2+	уменьшить
juristisch	juristisch		adj	B2+	юридический
peinlich	peinlich		adj	B1	смущающий
Anstrengung	die Anstrengung, -en		die	B2+	усилие
Nationalsozialist	der Nationalsozialist, -en (Nazi)		der	B2+	Национал-социалистический
rechtfertigen, rechtfertigt, rechtfertigte, hat gerechtfertigt	rechtfertigen, rechtfertigt, rechtfertigte, hat gerechtfertigt		verb	B2+	оправдать
Zitat	das Zitat, -e		das	B2+	Цитата
Anpassung	die Anpassung, -en		die	B2+	Адаптация
kaputt	kaputt		adj	A1	сломанный
Menschheit	die Menschheit		die	B2+	человечество
Note	die Note, -n		die	A2	класс
seufzen, seufzt, seufzte, hat geseufzt	seufzen, seufzt, seufzte, hat geseufzt		verb	B2+	вздох
Achtung	die Achtung		die	A1	Внимание
ausgleichen, gleicht aus, glich aus, hat ausgeglichen	ausgleichen, gleicht aus, glich aus, hat ausgeglichen		verb	B2+	уравнять
Pilot	der Pilot, -en		der	B2+	Пилот
Vereinbarung	die Vereinbarung, -en		die	B2+	соглашение
aufbrechen, bricht auf, brach auf, hat aufgebrochen	aufbrechen, bricht auf, brach auf, hat aufgebrochen		verb	B2+	расстаться
Labor	das Labor, -e		das	B2+	Лаборатория
voraussetzen, setzt voraus, setzte voraus, hat vorausgesetzt	voraussetzen, setzt voraus, setzte voraus, hat vorausgesetzt		verb	B2+	предполагать
divers	divers		adj	B2+	различные
Höhepunkt	der Höhepunkt, -e		der	B2+	кульминация
Wiese	die Wiese, -n		die	B1	луг
Anerkennung	die Anerkennung, -en		die	B2+	Признание
ausgeprägt	ausgeprägt		adj	B2+	выраженный
Autobahn	die Autobahn, -en		die	A1	шоссе
Formulierung	die Formulierung, -en		die	B2+	Формулировка
Berücksichtigung	die Berücksichtigung, -en		die	B2+	рассмотрение
dementsprechend	dementsprechend		adj	B2+	соответственно
Schreck	der Schreck, -e		der	B1	Шок
Weihnachten	das Weihnachten, -		das, die (pl)	B2+	Рождество
Anschluss	der Anschluss, -̈e		der	A1	Подключение
entziehen, entzieht, entzog, hat entzogen	entziehen, entzieht, entzog, hat entzogen		verb	B2+	лишить
Reduktion	die Reduktion, -en		die	B2+	Сокращение
Schwein	das Schwein, -e		das	A2	Свинья
Komplex	der Komplex, -e		der	B2+	Комплекс
sofern	sofern		conj	B2+	предоставлено
anstreben, strebt an, strebte an, hat angestrebt	anstreben, strebt an, strebte an, hat angestrebt		verb	B2+	стремиться
beklagen, beklagt, beklagte, hat beklagt	beklagen, beklagt, beklagte, hat beklagt		verb	B2+	жаловаться
einigen, einigt, einigte, hat geeinigt	einigen, einigt, einigte, hat geeinigt		verb	B1	согласен
Freundschaft	die Freundschaft, -en		die	B1	Дружба
Hütte	die Hütte, -n		die	B1	Хижина
Mantel	der Mantel, -̈		der	A2	пальто
Prognose	die Prognose, -n		die	B2+	Прогноз
zugehörig	zugehörig		adj	B2+	связанный
analytisch	analytisch		adj	B2+	аналитический
Anliegen	das Anliegen, -		das	B2+	проблемы
locker	locker		adj	B1	свободный
sonstig	sonstig		adj	B2+	другой
abwarten, wartet ab, wartete ab, hat abgewartet	abwarten, wartet ab, wartete ab, hat abgewartet		verb	B2+	подожди
bitter	bitter		adj	A1	горький
permanent	permanent		adj	B2+	постоянный
Abkommen	das Abkommen, -		das	B2+	Соглашение
Abstimmung	die Abstimmung, -en		die	B2+	Голосовать
Geschmack	der Geschmack, -̈e		der	B1	вкус
nachfolgen, folgt nach, folgte nach, ist nachgefolgt	nachfolgen, folgt nach, folgte nach, ist nachgefolgt		verb, adj	B2+	следовать
neigen, neigt, neigte, hat geneigt	neigen, neigt, neigte, hat geneigt		verb	B2+	наклон
Rente	die Rente, -n		die	B1	Пенсия
Taxi	das Taxi, -s		das	A1	Такси
vorhin	vorhin		adv	B1	ранее
Zusammenfassung	die Zusammenfassung, -en		die	B2+	Резюме
Disziplin	die Disziplin, -en		die	B2+	Дисциплина
Aufstieg	der Aufstieg, -e		der	B2+	Вознесение
keinerlei	keinerlei		pron	B2+	ничего вообще
Mond	der Mond, -e		der	B1	Луна
professionell	professionell		adj	B2+	профессиональный
Semester	das Semester, -		das	B1	семестр
Gastgeber	der Gastgeber, -		der	B2+	Хост
hinein	hinein		adv	B2+	в это
kinetisch	kinetisch		adj	B2+	кинетический
Skript	das Skript, -e		das	B2+	сценарий
vertreiben, vertreibt, vertrieb, hat vertrieben	vertreiben, vertreibt, vertrieb, hat vertrieben		verb	B2+	распространять
zugänglich	zugänglich		adj	B1	доступный
zurzeit	zurzeit		adv	A1	в настоящее время
versterben, verstirbt, verstarb, ist verstorben	versterben, verstirbt, verstarb, ist verstorben		verb	B2+	умереть
zurückhalten, hält zurück, hielt zurück, hat zurückgehalten	zurückhalten, hält zurück, hielt zurück, hat zurückgehalten		verb	B2+	сдержался
Abweichung	die Abweichung, -en		die	B2+	Отклонение
aufsetzen, setzt auf, setzte auf, hat aufgesetzt	aufsetzen, setzt auf, setzte auf, hat aufgesetzt		verb	B2+	надел
langweilig	langweilig		adj	A2	скучный
nachgehen, geht nach, ging nach, ist nachgegangen	nachgehen, geht nach, ging nach, ist nachgegangen		verb	B2+	следить
schief	schief		adj	B1	кривой
Wange	die Wange, -n		die	B2+	щека
Champion	der Champion, -s		der	B2+	Чемпион
Horizont	der Horizont, -e		der	B2+	горизонт
Intensität	die Intensität, -en		die	B2+	Интенсивность
korrigieren, korrigiert, korrigierte, hat korrigiert	korrigieren, korrigiert, korrigierte, hat korrigiert		verb	B1	правильно
Linke	die Linke		die	B2+	Левый
neunzig	neunzig		num	B2+	девяносто
Sänger	der Sänger, -		der	B1	певец
Symptom	das Symptom, -e		das	B2+	Симптом
einig	einig		adj	A2	согласен
Auffassung	die Auffassung, -en		die	B2+	мнение
herum	herum		prep	B2+	вокруг
Kunstwerk	das Kunstwerk, -e		das	B2+	произведение искусства
Ministerium	das Ministerium, -en		das	B2+	Министерство
Österreicher	der Österreicher, -		der	B2+	австрийцы
stellvertretend	stellvertretend		adj	B2+	представитель
Ursprung	der Ursprung, -̈e		der	B2+	Происхождение
mündlich	mündlich		adj	B1	оральный
neugierig	neugierig		adj	B1	любопытный
jagen, jagt, jagte, hat gejagt	jagen, jagt, jagte, hat gejagt		verb	B2+	охота
Schwäche	die Schwäche, -n		die	B2+	Слабость
Minus	das Minus, -se		das	B2+	Минус
Eisen	das Eisen, -		das	B2+	Железо
Iran	Iran		der	B2+	Иран
Besonderheit	die Besonderheit, -en		die	B2+	Специальная функция
Fett	das Fett, -e		das	A2	Жирный
lenken, lenkt, lenkte, hat gelenkt	lenken, lenkt, lenkte, hat gelenkt		verb	B2+	рулить
vorbeikommen, kommt vorbei, kam vorbei, ist vorbeigekommen	vorbeikommen, kommt vorbei, kam vorbei, ist vorbeigekommen		verb	B2+	зайди
cool	cool		adj	B2+	круто
kleben, klebt, klebte, hat geklebt	kleben, klebt, klebte, hat geklebt		verb	B1	приклеить
Unsicherheit	die Unsicherheit, -en		die	B2+	Неопределенность
beinhalten, beinhaltet, beinhaltete, hat beinhaltet	beinhalten, beinhaltet, beinhaltete, hat beinhaltet		verb	B2+	включать
Irak	Irak		der	B2+	Ирак
virtuell	virtuell		adj	B1	виртуальный
Vorname	der Vorname, -n		der	A1	Имя
Zeitschrift	die Zeitschrift, -en		die	A2	Журнал
absetzen, setzt ab, setzte ab, hat abgesetzt	absetzen, setzt ab, setzte ab, hat abgesetzt		verb	B2+	положил
anführen, führt an, führte an, hat angeführt	anführen, führt an, führte an, hat angeführt		verb	B2+	вести
bestreiten, bestreitet, bestritt, hat bestritten	bestreiten, bestreitet, bestritt, hat bestritten		verb	B2+	отрицать
These	die These, -n		die	B2+	Диссертация
begehen, begeht, beging, hat begangen	begehen, begeht, beging, hat begangen		verb	B2+	совершить
Besitz	der Besitz, -e		der	B2+	Владение
etliche	etliche		pron	B2+	несколько
Gläubiger	der Gläubiger, -		der	B2+	кредитор
mitunter	mitunter		adv	B2+	иногда
rutschen, rutscht, rutschte, ist gerutscht	rutschen, rutscht, rutschte, ist gerutscht		verb	B2+	поскользнулся
unzählig	unzählig		adj	B2+	бесчисленное множество
